Fuel_kg;Outer Tank LH;Inner Tank LH;Central Tank;Inner Tank RH;Outer Tank RH;Trim Tank;MOMENT-X;MOMENT-Y;CG;%MAC
37800,0;2850,0;15375,0;0,0;15375,0;2850,0;1350,0;1246178,4;0,0;33,0;22,4
37850,0;2850,0;15375,0;0,0;15375,0;2850,0;1400,0;1249134,1;0,0;33,0;22,9
37900,0;2850,0;15375,0;0,0;15375,0;2850,0;1450,0;1252090,0;0,0;33,0;23,4
37950,0;2850,0;15375,0;0,0;15375,0;2850,0;1500,0;1255046,4;0,0;33,1;23,8
38000,0;2850,0;15375,0;0,0;15375,0;2850,0;1550,0;1258003,2;0,0;33,1;24,3
38050,0;2850,0;15375,0;0,0;15375,0;2850,0;1600,0;1260960,9;0,0;33,1;24,8
38100,0;2850,0;15375,0;0,0;15375,0;2850,0;1650,0;1263919,3;0,0;33,2;25,3
38150,0;2850,0;15375,0;0,0;15375,0;2850,0;1700,0;1266878,2;0,0;33,2;25,7
38200,0;2850,0;15375,0;0,0;15375,0;2850,0;1750,0;1269837,9;0,0;33,2;26,2
38250,0;2850,0;15375,0;0,0;15375,0;2850,0;1800,0;1272798,5;0,0;33,3;26,7
38300,0;2850,0;15375,0;0,0;15375,0;2850,0;1850,0;1275759,7;0,0;33,3;27,1
38350,0;2850,0;15375,0;0,0;15375,0;2850,0;1900,0;1278721,8;0,0;33,3;27,6
38400,0;2850,0;15375,0;0,0;15375,0;2850,0;1950,0;1281685,4;0,0;33,4;28,0
38450,0;2850,0;15375,0;0,0;15375,0;2850,0;2000,0;1284649,6;0,0;33,4;28,5
38500,0;2850,0;15375,0;0,0;15375,0;2850,0;2050,0;1287614,8;0,0;33,4;29,0
38550,0;2850,0;15375,0;0,0;15375,0;2850,0;2100,0;1290582,3;0,0;33,5;29,4
38600,0;2850,0;15375,0;0,0;15375,0;2850,0;2150,0;1293550,6;0,0;33,5;29,9
38650,0;2850,0;15375,0;0,0;15375,0;2850,0;2200,0;1296519,6;0,0;33,5;30,4
38700,0;2850,0;15375,0;0,0;15375,0;2850,0;2250,0;1299490,7;0,0;33,6;30,8
38750,0;2850,0;15375,0;0,0;15375,0;2850,0;2300,0;1302462,6;0,0;33,6;31,3
38800,0;2850,0;15375,0;0,0;15375,0;2850,0;2350,0;1305435,4;0,0;33,6;31,7
38850,0;2850,0;15375,0;0,0;15375,0;2850,0;2400,0;1308410,9;0,0;33,7;32,2
38900,0;2850,0;15400,0;0,0;15400,0;2850,0;2400,0;1309967,6;0,0;33,7;32,1
38950,0;2850,0;15425,0;0,0;15425,0;2850,0;2400,0;1311524,3;0,0;33,7;32,1
39000,0;2850,0;15450,0;0,0;15450,0;2850,0;2400,0;1313081,1;0,0;33,7;32,1
39050,0;2850,0;15475,0;0,0;15475,0;2850,0;2400,0;1314637,9;0,0;33,7;32,0
39100,0;2850,0;15500,0;0,0;15500,0;2850,0;2400,0;1316194,8;0,0;33,7;32,0
39150,0;2850,0;15525,0;0,0;15525,0;2850,0;2400,0;1317751,7;0,0;33,7;31,9
39200,0;2850,0;15550,0;0,0;15550,0;2850,0;2400,0;1319308,7;0,0;33,7;31,9
39250,0;2850,0;15575,0;0,0;15575,0;2850,0;2400,0;1320865,7;0,0;33,7;31,8
39300,0;2850,0;15600,0;0,0;15600,0;2850,0;2400,0;1322422,8;0,0;33,6;31,8
39350,0;2850,0;15625,0;0,0;15625,0;2850,0;2400,0;1323980,0;0,0;33,6;31,8
39400,0;2850,0;15650,0;0,0;15650,0;2850,0;2400,0;1325537,2;0,0;33,6;31,7
39450,0;2850,0;15675,0;0,0;15675,0;2850,0;2400,0;1327094,5;0,0;33,6;31,7
39500,0;2850,0;15700,0;0,0;15700,0;2850,0;2400,0;1328651,8;0,0;33,6;31,6
39550,0;2850,0;15725,0;0,0;15725,0;2850,0;2400,0;1330206,7;0,0;33,6;31,6
39600,0;2850,0;15750,0;0,0;15750,0;2850,0;2400,0;1331761,6;0,0;33,6;31,5
39650,0;2850,0;15775,0;0,0;15775,0;2850,0;2400,0;1333316,5;0,0;33,6;31,5
39700,0;2850,0;15800,0;0,0;15800,0;2850,0;2400,0;1334871,6;0,0;33,6;31,4
39750,0;2850,0;15825,0;0,0;15825,0;2850,0;2400,0;1336426,6;0,0;33,6;31,4
39800,0;2850,0;15850,0;0,0;15850,0;2850,0;2400,0;1337981,7;0,0;33,6;31,4
39850,0;2850,0;15875,0;0,0;15875,0;2850,0;2400,0;1339536,9;0,0;33,6;31,3
39900,0;2850,0;15900,0;0,0;15900,0;2850,0;2400,0;1341092,1;0,0;33,6;31,3
39950,0;2850,0;15925,0;0,0;15925,0;2850,0;2400,0;1342647,4;0,0;33,6;31,2
40000,0;2850,0;15950,0;0,0;15950,0;2850,0;2400,0;1344202,7;0,0;33,6;31,2
40050,0;2850,0;15975,0;0,0;15975,0;2850,0;2400,0;1345758,0;0,0;33,6;31,1
40100,0;2850,0;16000,0;0,0;16000,0;2850,0;2400,0;1347313,4;0,0;33,6;31,1
40150,0;2850,0;16025,0;0,0;16025,0;2850,0;2400,0;1348870,0;0,0;33,6;31,1
40200,0;2850,0;16050,0;0,0;16050,0;2850,0;2400,0;1350428,0;0,0;33,6;31,0
40250,0;2850,0;16075,0;0,0;16075,0;2850,0;2400,0;1351986,1;0,0;33,6;31,0
40300,0;2850,0;16100,0;0,0;16100,0;2850,0;2400,0;1353544,3;0,0;33,6;30,9
40350,0;2850,0;16125,0;0,0;16125,0;2850,0;2400,0;1355102,5;0,0;33,6;30,9
40400,0;2850,0;16150,0;0,0;16150,0;2850,0;2400,0;1356660,8;0,0;33,6;30,8
40450,0;2850,0;16175,0;0,0;16175,0;2850,0;2400,0;1358219,1;0,0;33,6;30,8
40500,0;2850,0;16200,0;0,0;16200,0;2850,0;2400,0;1359777,5;0,0;33,6;30,8
40550,0;2850,0;16225,0;0,0;16225,0;2850,0;2400,0;1361336,0;0,0;33,6;30,7
40600,0;2850,0;16250,0;0,0;16250,0;2850,0;2400,0;1362894,5;0,0;33,6;30,7
40650,0;2850,0;16275,0;0,0;16275,0;2850,0;2400,0;1364453,0;0,0;33,6;30,6
40700,0;2850,0;16300,0;0,0;16300,0;2850,0;2400,0;1366011,6;0,0;33,6;30,6
40750,0;2850,0;16325,0;0,0;16325,0;2850,0;2400,0;1367570,3;0,0;33,6;30,6
40800,0;2850,0;16350,0;0,0;16350,0;2850,0;2400,0;1369131,3;0,0;33,6;30,5
40850,0;2850,0;16375,0;0,0;16375,0;2850,0;2400,0;1370692,7;0,0;33,6;30,5
40900,0;2850,0;16400,0;0,0;16400,0;2850,0;2400,0;1372254,1;0,0;33,6;30,4
40950,0;2850,0;16425,0;0,0;16425,0;2850,0;2400,0;1373815,7;0,0;33,5;30,4
41000,0;2850,0;16450,0;0,0;16450,0;2850,0;2400,0;1375377,2;0,0;33,5;30,4
41050,0;2850,0;16475,0;0,0;16475,0;2850,0;2400,0;1376938,9;0,0;33,5;30,3
41100,0;2850,0;16500,0;0,0;16500,0;2850,0;2400,0;1378500,6;0,0;33,5;30,3
41150,0;2850,0;16525,0;0,0;16525,0;2850,0;2400,0;1380062,4;0,0;33,5;30,3
41200,0;2850,0;16550,0;0,0;16550,0;2850,0;2400,0;1381624,2;0,0;33,5;30,2
41250,0;2850,0;16575,0;0,0;16575,0;2850,0;2400,0;1383186,1;0,0;33,5;30,2
41300,0;2850,0;16600,0;0,0;16600,0;2850,0;2400,0;1384748,1;0,0;33,5;30,1
41350,0;2850,0;16625,0;0,0;16625,0;2850,0;2400,0;1386310,1;0,0;33,5;30,1
41400,0;2850,0;16650,0;0,0;16650,0;2850,0;2400,0;1387872,2;0,0;33,5;30,1
41450,0;2850,0;16675,0;0,0;16675,0;2850,0;2400,0;1389434,3;0,0;33,5;30,0
41500,0;2850,0;16700,0;0,0;16700,0;2850,0;2400,0;1390996,5;0,0;33,5;30,0
41550,0;2850,0;16725,0;0,0;16725,0;2850,0;2400,0;1392558,8;0,0;33,5;29,9
41600,0;2850,0;16750,0;0,0;16750,0;2850,0;2400,0;1394121,2;0,0;33,5;29,9
41650,0;2850,0;16775,0;0,0;16775,0;2850,0;2400,0;1395683,6;0,0;33,5;29,9
41700,0;2850,0;16800,0;0,0;16800,0;2850,0;2400,0;1397246,0;0,0;33,5;29,8
41750,0;2850,0;16825,0;0,0;16825,0;2850,0;2400,0;1398808,6;0,0;33,5;29,8
41800,0;2850,0;16850,0;0,0;16850,0;2850,0;2400,0;1400371,2;0,0;33,5;29,8
41850,0;2850,0;16875,0;0,0;16875,0;2850,0;2400,0;1401933,8;0,0;33,5;29,7
41900,0;2850,0;16900,0;0,0;16900,0;2850,0;2400,0;1403496,6;0,0;33,5;29,7
41950,0;2850,0;16925,0;0,0;16925,0;2850,0;2400,0;1405059,3;0,0;33,5;29,7
42000,0;2850,0;16950,0;0,0;16950,0;2850,0;2400,0;1406622,2;0,0;33,5;29,6
42050,0;2850,0;16975,0;0,0;16975,0;2850,0;2400,0;1408185,1;0,0;33,5;29,6
42100,0;2850,0;17000,0;0,0;17000,0;2850,0;2400,0;1409748,1;0,0;33,5;29,5
42150,0;2850,0;17025,0;0,0;17025,0;2850,0;2400,0;1411311,1;0,0;33,5;29,5
42200,0;2850,0;17050,0;0,0;17050,0;2850,0;2400,0;1412874,2;0,0;33,5;29,5
42250,0;2850,0;17075,0;0,0;17075,0;2850,0;2400,0;1414437,4;0,0;33,5;29,4
42300,0;2850,0;17100,0;0,0;17100,0;2850,0;2400,0;1416000,6;0,0;33,5;29,4
42350,0;2850,0;17125,0;0,0;17125,0;2850,0;2400,0;1417563,9;0,0;33,5;29,4
42400,0;2850,0;17150,0;0,0;17150,0;2850,0;2400,0;1419127,3;0,0;33,5;29,3
42450,0;2850,0;17175,0;0,0;17175,0;2850,0;2400,0;1420690,7;0,0;33,5;29,3
42500,0;2850,0;17200,0;0,0;17200,0;2850,0;2400,0;1422254,2;0,0;33,5;29,3
42550,0;2850,0;17225,0;0,0;17225,0;2850,0;2400,0;1423817,8;0,0;33,5;29,2
42600,0;2850,0;17250,0;0,0;17250,0;2850,0;2400,0;1425381,4;0,0;33,5;29,2
42650,0;2850,0;17275,0;0,0;17275,0;2850,0;2400,0;1426944,5;0,0;33,5;29,1
42700,0;2850,0;17300,0;0,0;17300,0;2850,0;2400,0;1428505,5;0,0;33,5;29,1
42750,0;2850,0;17325,0;0,0;17325,0;2850,0;2400,0;1430066,6;0,0;33,5;29,1
42800,0;2850,0;17350,0;0,0;17350,0;2850,0;2400,0;1431627,7;0,0;33,4;29,0
42850,0;2850,0;17375,0;0,0;17375,0;2850,0;2400,0;1433188,8;0,0;33,4;29,0
42900,0;2850,0;17400,0;0,0;17400,0;2850,0;2400,0;1434750,0;0,0;33,4;29,0
42950,0;2850,0;17425,0;0,0;17425,0;2850,0;2400,0;1436311,3;0,0;33,4;28,9
43000,0;2850,0;17450,0;0,0;17450,0;2850,0;2400,0;1437872,6;0,0;33,4;28,9
43050,0;2850,0;17475,0;0,0;17475,0;2850,0;2400,0;1439434,0;0,0;33,4;28,9
43100,0;2850,0;17500,0;0,0;17500,0;2850,0;2400,0;1440995,4;0,0;33,4;28,8
43150,0;2850,0;17525,0;0,0;17525,0;2850,0;2400,0;1442556,9;0,0;33,4;28,8
43200,0;2850,0;17550,0;0,0;17550,0;2850,0;2400,0;1444118,5;0,0;33,4;28,8
43250,0;2850,0;17575,0;0,0;17575,0;2850,0;2400,0;1445680,1;0,0;33,4;28,7
43300,0;2850,0;17600,0;0,0;17600,0;2850,0;2400,0;1447241,7;0,0;33,4;28,7
43350,0;2850,0;17625,0;0,0;17625,0;2850,0;2400,0;1448803,4;0,0;33,4;28,7
43400,0;2850,0;17650,0;0,0;17650,0;2850,0;2400,0;1450365,2;0,0;33,4;28,6
43450,0;2850,0;17675,0;0,0;17675,0;2850,0;2400,0;1451927,0;0,0;33,4;28,6
43500,0;2850,0;17700,0;0,0;17700,0;2850,0;2400,0;1453488,9;0,0;33,4;28,5
43550,0;2850,0;17725,0;0,0;17725,0;2850,0;2400,0;1455050,9;0,0;33,4;28,5
43600,0;2850,0;17750,0;0,0;17750,0;2850,0;2400,0;1456612,8;0,0;33,4;28,5
43650,0;2850,0;17775,0;0,0;17775,0;2850,0;2400,0;1458174,9;0,0;33,4;28,4
43700,0;2850,0;17800,0;0,0;17800,0;2850,0;2400,0;1459737,0;0,0;33,4;28,4
43750,0;2850,0;17825,0;0,0;17825,0;2850,0;2400,0;1461299,2;0,0;33,4;28,4
43800,0;2850,0;17850,0;0,0;17850,0;2850,0;2400,0;1462861,4;0,0;33,4;28,3
43850,0;2850,0;17875,0;0,0;17875,0;2850,0;2400,0;1464423,6;0,0;33,4;28,3
43900,0;2850,0;17900,0;0,0;17900,0;2850,0;2400,0;1465986,2;0,0;33,4;28,3
43950,0;2850,0;17925,0;0,0;17925,0;2850,0;2400,0;1467551,4;0,0;33,4;28,2
44000,0;2850,0;17950,0;0,0;17950,0;2850,0;2400,0;1469116,7;0,0;33,4;28,2
44050,0;2850,0;17975,0;0,0;17975,0;2850,0;2400,0;1470682,1;0,0;33,4;28,2
44100,0;2850,0;18000,0;0,0;18000,0;2850,0;2400,0;1472247,5;0,0;33,4;28,1
44150,0;2850,0;18025,0;0,0;18025,0;2850,0;2400,0;1473813,0;0,0;33,4;28,1
44200,0;2850,0;18050,0;0,0;18050,0;2850,0;2400,0;1475378,6;0,0;33,4;28,1
44250,0;2850,0;18075,0;0,0;18075,0;2850,0;2400,0;1476944,2;0,0;33,4;28,1
44300,0;2850,0;18100,0;0,0;18100,0;2850,0;2400,0;1478509,9;0,0;33,4;28,0
44350,0;2850,0;18125,0;0,0;18125,0;2850,0;2400,0;1480075,6;0,0;33,4;28,0
44400,0;2850,0;18150,0;0,0;18150,0;2850,0;2400,0;1481641,4;0,0;33,4;28,0
44450,0;2850,0;18175,0;0,0;18175,0;2850,0;2400,0;1483207,3;0,0;33,4;27,9
44500,0;2850,0;18200,0;0,0;18200,0;2850,0;2400,0;1484773,2;0,0;33,4;27,9
44550,0;2850,0;18225,0;0,0;18225,0;2850,0;2400,0;1486340,8;0,0;33,4;27,9
44600,0;2850,0;18250,0;0,0;18250,0;2850,0;2400,0;1487909,7;0,0;33,4;27,8
44650,0;2850,0;18275,0;0,0;18275,0;2850,0;2400,0;1489478,8;0,0;33,4;27,8
44700,0;2850,0;18300,0;0,0;18300,0;2850,0;2400,0;1491047,9;0,0;33,4;27,8
44750,0;2850,0;18325,0;0,0;18325,0;2850,0;2400,0;1492617,1;0,0;33,4;27,7
44800,0;2850,0;18350,0;0,0;18350,0;2850,0;2400,0;1494186,3;0,0;33,4;27,7
44850,0;2850,0;18375,0;0,0;18375,0;2850,0;2400,0;1495755,7;0,0;33,4;27,7
44900,0;2850,0;18400,0;0,0;18400,0;2850,0;2400,0;1497325,1;0,0;33,3;27,6
44950,0;2850,0;18425,0;0,0;18425,0;2850,0;2400,0;1498894,5;0,0;33,3;27,6
45000,0;2850,0;18450,0;0,0;18450,0;2850,0;2400,0;1500464,1;0,0;33,3;27,6
45050,0;2850,0;18475,0;0,0;18475,0;2850,0;2400,0;1502033,7;0,0;33,3;27,6
45100,0;2850,0;18500,0;0,0;18500,0;2850,0;2400,0;1503603,4;0,0;33,3;27,5
45150,0;2850,0;18525,0;0,0;18525,0;2850,0;2400,0;1505173,2;0,0;33,3;27,5
45200,0;2850,0;18550,0;0,0;18550,0;2850,0;2400,0;1506745,8;0,0;33,3;27,5
45250,0;2850,0;18575,0;0,0;18575,0;2850,0;2400,0;1508318,7;0,0;33,3;27,4
45300,0;2850,0;18600,0;0,0;18600,0;2850,0;2400,0;1509891,6;0,0;33,3;27,4
45350,0;2850,0;18625,0;0,0;18625,0;2850,0;2400,0;1511464,7;0,0;33,3;27,4
45400,0;2850,0;18650,0;0,0;18650,0;2850,0;2400,0;1513037,8;0,0;33,3;27,4
45450,0;2850,0;18675,0;0,0;18675,0;2850,0;2400,0;1514611,0;0,0;33,3;27,3
45500,0;2850,0;18700,0;0,0;18700,0;2850,0;2400,0;1516184,2;0,0;33,3;27,3
45550,0;2850,0;18725,0;0,0;18725,0;2850,0;2400,0;1517757,6;0,0;33,3;27,3
45600,0;2850,0;18750,0;0,0;18750,0;2850,0;2400,0;1519331,0;0,0;33,3;27,2
45650,0;2850,0;18775,0;0,0;18775,0;2850,0;2400,0;1520904,5;0,0;33,3;27,2
45700,0;2850,0;18800,0;0,0;18800,0;2850,0;2400,0;1522478,1;0,0;33,3;27,2
45750,0;2850,0;18825,0;0,0;18825,0;2850,0;2400,0;1524051,7;0,0;33,3;27,2
45800,0;2850,0;18850,0;0,0;18850,0;2850,0;2400,0;1525624,3;0,0;33,3;27,1
45850,0;2850,0;18875,0;0,0;18875,0;2850,0;2400,0;1527195,1;0,0;33,3;27,1
45900,0;2850,0;18900,0;0,0;18900,0;2850,0;2400,0;1528766,0;0,0;33,3;27,1
45950,0;2850,0;18925,0;0,0;18925,0;2850,0;2400,0;1530336,9;0,0;33,3;27,0
46000,0;2850,0;18950,0;0,0;18950,0;2850,0;2400,0;1531908,0;0,0;33,3;27,0
46050,0;2850,0;18975,0;0,0;18975,0;2850,0;2400,0;1533479,1;0,0;33,3;27,0
46100,0;2850,0;19000,0;0,0;19000,0;2850,0;2400,0;1535050,2;0,0;33,3;27,0
46150,0;2850,0;19025,0;0,0;19025,0;2850,0;2400,0;1536621,5;0,0;33,3;26,9
46200,0;2850,0;19050,0;0,0;19050,0;2850,0;2400,0;1538192,8;0,0;33,3;26,9
46250,0;2850,0;19075,0;0,0;19075,0;2850,0;2400,0;1539764,2;0,0;33,3;26,9
46300,0;2850,0;19100,0;0,0;19100,0;2850,0;2400,0;1541335,7;0,0;33,3;26,9
46350,0;2850,0;19125,0;0,0;19125,0;2850,0;2400,0;1542907,2;0,0;33,3;26,8
46400,0;2850,0;19150,0;0,0;19150,0;2850,0;2400,0;1544478,8;0,0;33,3;26,8
46450,0;2850,0;19175,0;0,0;19175,0;2850,0;2400,0;1546050,5;0,0;33,3;26,8
46500,0;2850,0;19200,0;0,0;19200,0;2850,0;2400,0;1547622,2;0,0;33,3;26,7
46550,0;2850,0;19225,0;0,0;19225,0;2850,0;2400,0;1549194,0;0,0;33,3;26,7
46600,0;2850,0;19250,0;0,0;19250,0;2850,0;2400,0;1550765,9;0,0;33,3;26,7
46650,0;2850,0;19275,0;0,0;19275,0;2850,0;2400,0;1552337,9;0,0;33,3;26,7
46700,0;2850,0;19300,0;0,0;19300,0;2850,0;2400,0;1553909,9;0,0;33,3;26,6
46750,0;2850,0;19325,0;0,0;19325,0;2850,0;2400,0;1555482,0;0,0;33,3;26,6
46800,0;2850,0;19350,0;0,0;19350,0;2850,0;2400,0;1557054,2;0,0;33,3;26,6
46850,0;2850,0;19375,0;0,0;19375,0;2850,0;2400,0;1558626,4;0,0;33,3;26,6
46900,0;2850,0;19400,0;0,0;19400,0;2850,0;2400,0;1560198,8;0,0;33,3;26,5
46950,0;2850,0;19425,0;0,0;19425,0;2850,0;2400,0;1561771,1;0,0;33,3;26,5
47000,0;2850,0;19450,0;0,0;19450,0;2850,0;2400,0;1563343,6;0,0;33,3;26,5
47050,0;2850,0;19475,0;0,0;19475,0;2850,0;2400,0;1564916,1;0,0;33,3;26,4
47100,0;2850,0;19500,0;0,0;19500,0;2850,0;2400,0;1566488,7;0,0;33,3;26,4
47150,0;2850,0;19525,0;0,0;19525,0;2850,0;2400,0;1568061,4;0,0;33,3;26,4
47200,0;2850,0;19550,0;0,0;19550,0;2850,0;2400,0;1569634,2;0,0;33,3;26,4
47250,0;2850,0;19575,0;0,0;19575,0;2850,0;2400,0;1571207,0;0,0;33,3;26,3
47300,0;2850,0;19600,0;0,0;19600,0;2850,0;2400,0;1572779,9;0,0;33,3;26,3
47350,0;2850,0;19625,0;0,0;19625,0;2850,0;2400,0;1574352,9;0,0;33,2;26,3
47400,0;2850,0;19650,0;0,0;19650,0;2850,0;2400,0;1575925,9;0,0;33,2;26,3
47450,0;2850,0;19675,0;0,0;19675,0;2850,0;2400,0;1577499,0;0,0;33,2;26,2
47500,0;2850,0;19700,0;0,0;19700,0;2850,0;2400,0;1579072,2;0,0;33,2;26,2
47550,0;2850,0;19725,0;0,0;19725,0;2850,0;2400,0;1580645,4;0,0;33,2;26,2
47600,0;2850,0;19750,0;0,0;19750,0;2850,0;2400,0;1582218,7;0,0;33,2;26,2
47650,0;2850,0;19775,0;0,0;19775,0;2850,0;2400,0;1583792,1;0,0;33,2;26,1
47700,0;2850,0;19800,0;0,0;19800,0;2850,0;2400,0;1585363,3;0,0;33,2;26,1
47750,0;2850,0;19825,0;0,0;19825,0;2850,0;2400,0;1586933,7;0,0;33,2;26,1
47800,0;2850,0;19850,0;0,0;19850,0;2850,0;2400,0;1588504,2;0,0;33,2;26,1
47850,0;2850,0;19875,0;0,0;19875,0;2850,0;2400,0;1590074,7;0,0;33,2;26,0
47900,0;2850,0;19900,0;0,0;19900,0;2850,0;2400,0;1591645,2;0,0;33,2;26,0
47950,0;2850,0;19925,0;0,0;19925,0;2850,0;2400,0;1593215,9;0,0;33,2;26,0
48000,0;2850,0;19950,0;0,0;19950,0;2850,0;2400,0;1594786,6;0,0;33,2;26,0
48050,0;2850,0;19975,0;0,0;19975,0;2850,0;2400,0;1596357,3;0,0;33,2;25,9
48100,0;2850,0;20000,0;0,0;20000,0;2850,0;2400,0;1597928,1;0,0;33,2;25,9
48150,0;2850,0;20025,0;0,0;20025,0;2850,0;2400,0;1599499,0;0,0;33,2;25,9
48200,0;2850,0;20050,0;0,0;20050,0;2850,0;2400,0;1601070,0;0,0;33,2;25,8
48250,0;2850,0;20075,0;0,0;20075,0;2850,0;2400,0;1602641,0;0,0;33,2;25,8
48300,0;2850,0;20100,0;0,0;20100,0;2850,0;2400,0;1604215,7;0,0;33,2;25,8
48350,0;2850,0;20125,0;0,0;20125,0;2850,0;2400,0;1605809,2;0,0;33,2;25,8
48400,0;2850,0;20150,0;0,0;20150,0;2850,0;2400,0;1607402,9;0,0;33,2;25,8
48450,0;2850,0;20175,0;0,0;20175,0;2850,0;2400,0;1608996,8;0,0;33,2;25,7
48500,0;2850,0;20200,0;0,0;20200,0;2850,0;2400,0;1610590,7;0,0;33,2;25,7
48550,0;2850,0;20225,0;0,0;20225,0;2850,0;2400,0;1612184,7;0,0;33,2;25,7
48600,0;2850,0;20250,0;0,0;20250,0;2850,0;2400,0;1613778,9;0,0;33,2;25,7
48650,0;2850,0;20275,0;0,0;20275,0;2850,0;2400,0;1615373,2;0,0;33,2;25,7
48700,0;2850,0;20300,0;0,0;20300,0;2850,0;2400,0;1616967,6;0,0;33,2;25,6
48750,0;2850,0;20325,0;0,0;20325,0;2850,0;2400,0;1618562,2;0,0;33,2;25,6
48800,0;2850,0;20350,0;0,0;20350,0;2850,0;2400,0;1620156,8;0,0;33,2;25,6
48850,0;2850,0;20375,0;0,0;20375,0;2850,0;2400,0;1621751,6;0,0;33,2;25,6
48900,0;2850,0;20400,0;0,0;20400,0;2850,0;2400,0;1623346,5;0,0;33,2;25,6
48950,0;2850,0;20425,0;0,0;20425,0;2850,0;2400,0;1624941,5;0,0;33,2;25,6
49000,0;2850,0;20450,0;0,0;20450,0;2850,0;2400,0;1626536,6;0,0;33,2;25,5
49050,0;2850,0;20475,0;0,0;20475,0;2850,0;2400,0;1628131,9;0,0;33,2;25,5
49100,0;2850,0;20500,0;0,0;20500,0;2850,0;2400,0;1629727,3;0,0;33,2;25,5
49150,0;2850,0;20525,0;0,0;20525,0;2850,0;2400,0;1631322,7;0,0;33,2;25,5
49200,0;2850,0;20550,0;0,0;20550,0;2850,0;2400,0;1632918,3;0,0;33,2;25,5
49250,0;2850,0;20575,0;0,0;20575,0;2850,0;2400,0;1634514,1;0,0;33,2;25,4
49300,0;2850,0;20600,0;0,0;20600,0;2850,0;2400,0;1636109,9;0,0;33,2;25,4
49350,0;2850,0;20625,0;0,0;20625,0;2850,0;2400,0;1637705,9;0,0;33,2;25,4
49400,0;2850,0;20650,0;0,0;20650,0;2850,0;2400,0;1639302,0;0,0;33,2;25,4
49450,0;2850,0;20675,0;0,0;20675,0;2850,0;2400,0;1640898,2;0,0;33,2;25,4
49500,0;2850,0;20700,0;0,0;20700,0;2850,0;2400,0;1642494,5;0,0;33,2;25,4
49550,0;2850,0;20725,0;0,0;20725,0;2850,0;2400,0;1644091,0;0,0;33,2;25,3
49600,0;2850,0;20750,0;0,0;20750,0;2850,0;2400,0;1645687,5;0,0;33,2;25,3
49650,0;2850,0;20775,0;0,0;20775,0;2850,0;2400,0;1647284,2;0,0;33,2;25,3
49700,0;2850,0;20800,0;0,0;20800,0;2850,0;2400,0;1648881,0;0,0;33,2;25,3
49750,0;2850,0;20825,0;0,0;20825,0;2850,0;2400,0;1650477,9;0,0;33,2;25,3
49800,0;2850,0;20850,0;0,0;20850,0;2850,0;2400,0;1652075,0;0,0;33,2;25,3
49850,0;2850,0;20875,0;0,0;20875,0;2850,0;2400,0;1653672,1;0,0;33,2;25,2
49900,0;2850,0;20900,0;0,0;20900,0;2850,0;2400,0;1655269,4;0,0;33,2;25,2
49950,0;2850,0;20925,0;0,0;20925,0;2850,0;2400,0;1656866,8;0,0;33,2;25,2
50000,0;2850,0;20950,0;0,0;20950,0;2850,0;2400,0;1658464,3;0,0;33,2;25,2
50050,0;2850,0;20975,0;0,0;20975,0;2850,0;2400,0;1660062,0;0,0;33,2;25,2
50100,0;2850,0;21000,0;0,0;21000,0;2850,0;2400,0;1661659,7;0,0;33,2;25,2
50150,0;2850,0;21025,0;0,0;21025,0;2850,0;2400,0;1663257,6;0,0;33,2;25,1
50200,0;2850,0;21050,0;0,0;21050,0;2850,0;2400,0;1664854,0;0,0;33,2;25,1
50250,0;2850,0;21075,0;0,0;21075,0;2850,0;2400,0;1666448,8;0,0;33,2;25,1
50300,0;2850,0;21100,0;0,0;21100,0;2850,0;2400,0;1668043,6;0,0;33,2;25,1
50350,0;2850,0;21125,0;0,0;21125,0;2850,0;2400,0;1669638,6;0,0;33,2;25,1
50400,0;2850,0;21150,0;0,0;21150,0;2850,0;2400,0;1671233,7;0,0;33,2;25,1
50450,0;2850,0;21175,0;0,0;21175,0;2850,0;2400,0;1672828,9;0,0;33,2;25,0
50500,0;2850,0;21200,0;0,0;21200,0;2850,0;2400,0;1674424,2;0,0;33,2;25,0
50550,0;2850,0;21225,0;0,0;21225,0;2850,0;2400,0;1676019,7;0,0;33,2;25,0
50600,0;2850,0;21250,0;0,0;21250,0;2850,0;2400,0;1677615,2;0,0;33,2;25,0
50650,0;2850,0;21275,0;0,0;21275,0;2850,0;2400,0;1679210,8;0,0;33,2;25,0
50700,0;2850,0;21300,0;0,0;21300,0;2850,0;2400,0;1680806,6;0,0;33,2;25,0
50750,0;2850,0;21325,0;0,0;21325,0;2850,0;2400,0;1682402,5;0,0;33,2;24,9
50800,0;2850,0;21350,0;0,0;21350,0;2850,0;2400,0;1683998,5;0,0;33,1;24,9
50850,0;2850,0;21375,0;0,0;21375,0;2850,0;2400,0;1685594,6;0,0;33,1;24,9
50900,0;2850,0;21400,0;0,0;21400,0;2850,0;2400,0;1687190,8;0,0;33,1;24,9
50950,0;2850,0;21425,0;0,0;21425,0;2850,0;2400,0;1688787,1;0,0;33,1;24,9
51000,0;2850,0;21450,0;0,0;21450,0;2850,0;2400,0;1690383,5;0,0;33,1;24,9
51050,0;2850,0;21475,0;0,0;21475,0;2850,0;2400,0;1691980,1;0,0;33,1;24,8
51100,0;2850,0;21500,0;0,0;21500,0;2850,0;2400,0;1693576,7;0,0;33,1;24,8
