Kg_Fuel;Inner Tank LH X-arm;Inner Tank LH Y-arm;Moment_X_ILH;Moment_Y_ILH;Inner Tank RH X-arm;Inner Tank RH Y-arm;Moment_X_IRH;Moment_Y_IRH
3475;30,51546815;-3,619875796;106041,2518;-12579,06839;30,51546815;3,619875796;106041,2518;12579,06839
3500;30,51602548;-3,623299363;106806,0892;-12681,54777;30,51602548;3,623299363;106806,0892;12681,54777
3525;30,5165828;-3,62672293;107570,9544;-12784,19833;30,5165828;3,62672293;107570,9544;12784,19833
3550;30,51714013;-3,630146497;108335,8475;-12887,02006;30,51714013;3,630146497;108335,8475;12887,02006
3575;30,51769745;-3,633570064;109100,7684;-12990,01298;30,51769745;3,633570064;109100,7684;12990,01298
3600;30,51825478;-3,636993631;109865,7172;-13093,17707;30,51825478;3,636993631;109865,7172;13093,17707
3625;30,5188121;-3,640417197;110630,6939;-13196,51234;30,5188121;3,640417197;110630,6939;13196,51234
3650;30,51936943;-3,643840764;111395,6984;-13300,01879;30,51936943;3,643840764;111395,6984;13300,01879
3675;30,51992675;-3,647264331;112160,7308;-13403,69642;30,51992675;3,647264331;112160,7308;13403,69642
3700;30,52048408;-3,650687898;112925,7911;-13507,54522;30,52048408;3,650687898;112925,7911;13507,54522
3725;30,5210414;-3,654111465;113690,8792;-13611,56521;30,5210414;3,654111465;113690,8792;13611,56521
3750;30,52159873;-3,657535032;114455,9952;-13715,75637;30,52159873;3,657535032;114455,9952;13715,75637
3775;30,52213376;-3,660824841;115221,0549;-13819,61377;30,52213376;3,660824841;115221,0549;13819,61377
3800;30,52261146;-3,663770701;115985,9236;-13922,32866;30,52261146;3,663770701;115985,9236;13922,32866
3825;30,52308917;-3,666716561;116750,8161;-14025,19084;30,52308917;3,666716561;116750,8161;14025,19084
3850;30,52356688;-3,66966242;117515,7325;-14128,20032;30,52356688;3,66966242;117515,7325;14128,20032
3875;30,52404459;-3,67260828;118280,6728;-14231,35709;30,52404459;3,67260828;118280,6728;14231,35709
3900;30,52452229;-3,67555414;119045,6369;-14334,66115;30,52452229;3,67555414;119045,6369;14334,66115
3925;30,525;-3,6785;119810,625;-14438,1125;30,525;3,6785;119810,625;14438,1125
3950;30,52547771;-3,68144586;120575,6369;-14541,71115;30,52547771;3,68144586;120575,6369;14541,71115
3975;30,52595541;-3,68439172;121340,6728;-14645,45709;30,52595541;3,68439172;121340,6728;14645,45709
4000;30,52643312;-3,68733758;122105,7325;-14749,35032;30,52643312;3,68733758;122105,7325;14749,35032
4025;30,52691083;-3,690283439;122870,8161;-14853,39084;30,52691083;3,690283439;122870,8161;14853,39084
4050;30,52738854;-3,693229299;123635,9236;-14957,57866;30,52738854;3,693229299;123635,9236;14957,57866
4075;30,52786624;-3,696175159;124401,0549;-15061,91377;30,52786624;3,696175159;124401,0549;15061,91377
4100;30,52828662;-3,69889172;125165,9752;-15165,45605;30,52828662;3,69889172;125165,9752;15165,45605
4125;30,52868471;-3,701519108;125930,8244;-15268,76632;30,52868471;3,701519108;125930,8244;15268,76632
4150;30,5290828;-3,704146497;126695,6936;-15372,20796;30,5290828;3,704146497;126695,6936;15372,20796
4175;30,52948089;-3,706773885;127460,5827;-15475,78097;30,52948089;3,706773885;127460,5827;15475,78097
4200;30,52987898;-3,709401274;128225,4917;-15579,48535;30,52987898;3,709401274;128225,4917;15579,48535
4225;30,53027707;-3,712028662;128990,4206;-15683,3211;30,53027707;3,712028662;128990,4206;15683,3211
4250;30,53067516;-3,714656051;129755,3694;-15787,28822;30,53067516;3,714656051;129755,3694;15787,28822
4275;30,53107325;-3,717283439;130520,3381;-15891,3867;30,53107325;3,717283439;130520,3381;15891,3867
4300;30,53147134;-3,719910828;131285,3268;-15995,61656;30,53147134;3,719910828;131285,3268;15995,61656
4325;30,53186943;-3,722538217;132050,3353;-16099,97779;30,53186943;3,722538217;132050,3353;16099,97779
4350;30,53226752;-3,725165605;132815,3637;-16204,47038;30,53226752;3,725165605;132815,3637;16204,47038
4375;30,53266561;-3,727792994;133580,412;-16309,09435;30,53266561;3,727792994;133580,412;16309,09435
4400;30,53307643;-3,730433121;134345,5363;-16413,90573;30,53307643;3,730433121;134345,5363;16413,90573
4425;30,53355414;-3,733140127;135110,9771;-16519,14506;30,53355414;3,733140127;135110,9771;16519,14506
4450;30,53403185;-3,735847134;135876,4417;-16624,51975;30,53403185;3,735847134;135876,4417;16624,51975
4475;30,53450955;-3,73855414;136641,9303;-16730,02978;30,53450955;3,73855414;136641,9303;16730,02978
4500;30,53498726;-3,741261146;137407,4427;-16835,67516;30,53498726;3,741261146;137407,4427;16835,67516
4525;30,53546497;-3,743968153;138172,979;-16941,45589;30,53546497;3,743968153;138172,979;16941,45589
4550;30,53594268;-3,746675159;138938,5392;-17047,37197;30,53594268;3,746675159;138938,5392;17047,37197
4575;30,53642038;-3,749382166;139704,1232;-17153,42341;30,53642038;3,749382166;139704,1232;17153,42341
4600;30,53689809;-3,752089172;140469,7312;-17259,61019;30,53689809;3,752089172;140469,7312;17259,61019
4625;30,5373758;-3,754796178;141235,3631;-17365,93232;30,5373758;3,754796178;141235,3631;17365,93232
4650;30,5378535;-3,757503185;142001,0188;-17472,38981;30,5378535;3,757503185;142001,0188;17472,38981
4675;30,53833121;-3,760210191;142766,6984;-17578,98264;30,53833121;3,760210191;142766,6984;17578,98264
4700;30,53880892;-3,762917197;143532,4019;-17685,71083;30,53880892;3,762917197;143532,4019;17685,71083
4725;30,53938217;-3,765719745;144298,5807;-17793,0258;30,53938217;3,765719745;144298,5807;17793,0258
4750;30,54001911;-3,768585987;145065,0908;-17900,78344;30,54001911;3,768585987;145065,0908;17900,78344
4775;30,54065605;-3,771452229;145831,6326;-18008,68439;30,54065605;3,771452229;145831,6326;18008,68439
4800;30,54129299;-3,774318471;146598,2064;-18116,72866;30,54129299;3,774318471;146598,2064;18116,72866
4825;30,54192994;-3,777184713;147364,8119;-18224,91624;30,54192994;3,777184713;147364,8119;18224,91624
4850;30,54256688;-3,780050955;148131,4494;-18333,24713;30,54256688;3,780050955;148131,4494;18333,24713
4875;30,54320382;-3,782917197;148898,1186;-18441,72134;30,54320382;3,782917197;148898,1186;18441,72134
4900;30,54384076;-3,785783439;149664,8197;-18550,33885;30,54384076;3,785783439;149664,8197;18550,33885
4925;30,54447771;-3,788649682;150431,5527;-18659,09968;30,54447771;3,788649682;150431,5527;18659,09968
4950;30,54511465;-3,791515924;151198,3175;-18768,00382;30,54511465;3,791515924;151198,3175;18768,00382
4975;30,54575159;-3,794382166;151965,1142;-18877,05127;30,54575159;3,794382166;151965,1142;18877,05127
5000;30,54638854;-3,797248408;152731,9427;-18986,24204;30,54638854;3,797248408;152731,9427;18986,24204
5025;30,54702229;-3,800101911;153498,787;-19095,5121;30,54702229;3,800101911;153498,787;19095,5121
5050;30,54757962;-3,802649682;154265,2771;-19203,38089;30,54757962;3,802649682;154265,2771;19203,38089
5075;30,54813694;-3,805197452;155031,795;-19311,37707;30,54813694;3,805197452;155031,795;19311,37707
5100;30,54869427;-3,807745223;155798,3408;-19419,50064;30,54869427;3,807745223;155798,3408;19419,50064
5125;30,54925159;-3,810292994;156564,9144;-19527,75159;30,54925159;3,810292994;156564,9144;19527,75159
5150;30,54980892;-3,812840764;157331,5159;-19636,12994;30,54980892;3,812840764;157331,5159;19636,12994
5175;30,55036624;-3,815388535;158098,1453;-19744,63567;30,55036624;3,815388535;158098,1453;19744,63567
5200;30,55092357;-3,817936306;158864,8025;-19853,26879;30,55092357;3,817936306;158864,8025;19853,26879
5225;30,55148089;-3,820484076;159631,4877;-19962,0293;30,55148089;3,820484076;159631,4877;19962,0293
5250;30,55203822;-3,823031847;160398,2006;-20070,9172;30,55203822;3,823031847;160398,2006;20070,9172
5275;30,55259554;-3,825579618;161164,9415;-20179,93248;30,55259554;3,825579618;161164,9415;20179,93248
5300;30,55315287;-3,828127389;161931,7102;-20289,07516;30,55315287;3,828127389;161931,7102;20289,07516
5325;30,55371019;-3,830675159;162698,5068;-20398,34522;30,55371019;3,830675159;162698,5068;20398,34522
5350;30,5542293;-3,83310828;163465,1268;-20507,1293;30,5542293;3,83310828;163465,1268;20507,1293
5375;30,55470701;-3,835417197;164231,5502;-20615,36744;30,55470701;3,835417197;164231,5502;20615,36744
5400;30,55518471;-3,837726115;164997,9975;-20723,72102;30,55518471;3,837726115;164997,9975;20723,72102
5425;30,55566242;-3,840035032;165764,4686;-20832,19005;30,55566242;3,840035032;165764,4686;20832,19005
5450;30,55614013;-3,842343949;166530,9637;-20940,77452;30,55614013;3,842343949;166530,9637;20940,77452
5475;30,55661783;-3,844652866;167297,4826;-21049,47444;30,55661783;3,844652866;167297,4826;21049,47444
5500;30,55709554;-3,846961783;168064,0255;-21158,28981;30,55709554;3,846961783;168064,0255;21158,28981
5525;30,55757325;-3,849270701;168830,5922;-21267,22062;30,55757325;3,849270701;168830,5922;21267,22062
5550;30,55805096;-3,851579618;169597,1828;-21376,26688;30,55805096;3,851579618;169597,1828;21376,26688
5575;30,55852866;-3,853888535;170363,7973;-21485,42858;30,55852866;3,853888535;170363,7973;21485,42858
5600;30,55900637;-3,856197452;171130,4357;-21594,70573;30,55900637;3,856197452;171130,4357;21594,70573
5625;30,55948408;-3,858506369;171897,0979;-21704,09833;30,55948408;3,858506369;171897,0979;21704,09833
5650;30,55996178;-3,860815287;172663,7841;-21813,60637;30,55996178;3,860815287;172663,7841;21813,60637
5675;30,56051274;-3,863270701;173430,9098;-21924,06123;30,56051274;3,863270701;173430,9098;21924,06123
5700;30,56107006;-3,865738854;174198,0994;-22034,71146;30,56107006;3,865738854;174198,0994;22034,71146
5725;30,56162739;-3,868207006;174965,3168;-22145,48511;30,56162739;3,868207006;174965,3168;22145,48511
5750;30,56218471;-3,870675159;175732,5621;-22256,38217;30,56218471;3,870675159;175732,5621;22256,38217
5775;30,56274204;-3,873143312;176499,8353;-22367,40263;30,56274204;3,873143312;176499,8353;22367,40263
