Kg_Fuel;Trim tank  X-arm;T_MOMENT_X
53100;59,3914;3153683,34
53150;59,3914;3156652,91
53200;59,3914;3159622,48
53250;59,3914;3162592,05
53300;59,3914;3165561,62
53350;59,3914;3168531,19
53400;59,3914;3171500,76
53450;59,3914;3174470,33
53500;59,3914;3177439,9
53550;59,3914;3180409,47
53600;59,3914;3183379,04
53650;59,3914;3186348,61
53700;59,3914;3189318,18
53750;59,3914;3192287,75
53800;59,3914;3195257,32
53850;59,3914;3198226,89
53900;59,3914;3201196,46
53950;59,3914;3204166,03
54000;59,3914;3207135,6
54050;59,3914;3210105,17
54100;59,3914;3213074,74
54150;59,3914;3216044,31
54200;59,3914;3219013,88
54250;59,3914;3221983,45
54300;59,3914;3224953,02
54350;59,3914;3227922,59
54400;59,3914;3230892,16
54450;59,3914;3233861,73
54500;59,3914;3236831,3
54550;59,3914;3239800,87
54600;59,3914;3242770,44
54650;59,3914;3245740,01
54700;59,3914;3248709,58
54750;59,3914;3251679,15
54800;59,3914;3254648,72
54850;59,3914;3257618,29
54900;59,3914;3260587,86
54950;59,3914;3263557,43
55000;59,3914;3266527
55050;59,3914;3269496,57
55100;59,3914;3272466,14
55150;59,3914;3275435,71
55200;59,3914;3278405,28
55250;59,3914;3281374,85
55300;59,3914;3284344,42
55350;59,3914;3287313,99
55400;59,3914;3290283,56
55450;59,3914;3293253,13
55500;59,3914;3296222,7
55550;59,3914;3299192,27
55600;59,3914;3302161,84
55650;59,3914;3305131,41
55700;59,3914;3308100,98
55750;59,3914;3311070,55
55800;59,3914;3314040,12
55850;59,3914;3317009,69
55900;59,3914;3319979,26
55950;59,3914;3322948,83
56000;59,3914;3325918,4
56050;59,3914;3328887,97
56100;59,3914;3331857,54
56150;59,3914;3334827,11
56200;59,3914;3337796,68
56250;59,3914;3340766,25
56300;59,3914;3343735,82
56350;59,3914;3346705,39
56400;59,3914;3349674,96
56450;59,3914;3352644,53
56500;59,3914;3355614,1
56550;59,3914;3358583,67
56600;59,3914;3361553,24
56650;59,3914;3364522,81
56700;59,3914;3367492,38
56750;59,3914;3370461,95
56800;59,3914;3373431,52
56850;59,3914;3376401,09
56900;59,3914;3379370,66
56950;59,3914;3382340,23
57000;59,3914;3385309,8
57050;59,3914;3388279,37
57100;59,3914;3391248,94
57150;59,3914;3394218,51
57200;59,3914;3397188,08
57250;59,3914;3400157,65
57300;59,3914;3403127,22
57350;59,3914;3406096,79
57400;59,3914;3409066,36
57450;59,3914;3412035,93
57500;59,3914;3415005,5
57550;59,3914;3417975,07
57600;59,3914;3420944,64
57650;59,3914;3423914,21
57700;59,3914;3426883,78
57750;59,3914;3429853,35
57800;59,3914;3432822,92
57850;59,3914;3435792,49
57900;59,3914;3438762,06
57950;59,3914;3441731,63
58000;59,3914;3444701,2
58050;59,3914;3447670,77
58100;59,3914;3450640,34
58150;59,3914;3453609,91
58200;59,3914;3456579,48
58250;59,3914;3459549,05
58300;59,3914;3462518,62
58350;59,3914;3465488,19
58400;59,3914;3468457,76
58450;59,3914;3471427,33
58500;59,3914;3474396,9
58550;59,3914;3477366,47
58600;59,3914;3480336,04
58650;59,3914;3483305,61
58700;59,3914;3486275,18
58750;59,3914;3489244,75
58800;59,3914;3492214,32
58850;59,3914;3495183,89
58900;59,3914;3498153,46
58950;59,3914;3501123,03
59000;59,3914;3504092,6
59050;59,3914;3507062,17
59100;59,3914;3510031,74
59150;59,3914;3513001,31
59200;59,3914;3515970,88
59250;59,3914;3518940,45
59300;59,3914;3521910,02
59350;59,3914;3524879,59
59400;59,3914;3527849,16
59450;59,3914;3530818,73
59500;59,3914;3533788,3
59550;59,3914;3536757,87
59600;59,3914;3539727,44
59650;59,3914;3542697,01
59700;59,3914;3545666,58
59750;59,3914;3548636,15
59800;59,3914;3551605,72
59850;59,3914;3554575,29
59900;59,3914;3557544,86
59950;59,3914;3560514,43
60000;59,3914;3563484
60050;59,3914;3566453,57
60100;59,3914;3569423,14
60150;59,3914;3572392,71
60200;59,3914;3575362,28
60250;59,3914;3578331,85
60300;59,3914;3581301,42
60350;59,3914;3584270,99
60400;59,3914;3587240,56
60450;59,3914;3590210,13
60500;59,3914;3593179,7
60550;59,3914;3596149,27
60600;59,3914;3599118,84
60650;59,3914;3602088,41
60700;59,3914;3605057,98
60750;59,3914;3608027,55
60800;59,3914;3610997,12
60850;59,3914;3613966,69
60900;59,3914;3616936,26
60950;59,3914;3619905,83
61000;59,3914;3622875,4
61050;59,3914;3625844,97
61100;59,3914;3628814,54
61150;59,3914;3631784,11
61200;59,3914;3634753,68
61250;59,3914;3637723,25
61300;59,3914;3640692,82
61350;59,3914;3643662,39
61400;59,3914;3646631,96
61450;59,3914;3649601,53
61500;59,3914;3652571,1
61550;59,3914;3655540,67
61600;59,3914;3658510,24
61650;59,3914;3661479,81
61700;59,3914;3664449,38
61750;59,3914;3667418,95
61800;59,3914;3670388,52
61850;59,3914;3673358,09
61900;59,3914;3676327,66
61950;59,3914;3679297,23
62000;59,3914;3682266,8
62050;59,3914;3685236,37
62100;59,3914;3688205,94
62150;59,3914;3691175,51
62200;59,3914;3694145,08
62250;59,3914;3697114,65
62300;59,3914;3700084,22
62350;59,3914;3703053,79
62400;59,3914;3706023,36
62450;59,3914;3708992,93
62500;59,3914;3711962,5
62550;59,3914;3714932,07
62600;59,3914;3717901,64
62650;59,3914;3720871,21
62700;59,3914;3723840,78
62750;59,3914;3726810,35
62800;59,3914;3729779,92
62850;59,3914;3732749,49
62900;59,3914;3735719,06
62950;59,3914;3738688,63
63000;59,3914;3741658,2
63050;59,3914;3744627,77
63100;59,3914;3747597,34
63150;59,3914;3750566,91
63200;59,3914;3753536,48
63250;59,3914;3756506,05
63300;59,3914;3759475,62
63350;59,3914;3762445,19
63400;59,3914;3765414,76
63450;59,3914;3768384,33
63500;59,3914;3771353,9
63550;59,3914;3774323,47
63600;59,3914;3777293,04
63650;59,3914;3780262,61
63700;59,3914;3783232,18
63750;59,3914;3786201,75
63800;59,3914;3789171,32
63850;59,3914;3792140,89
63900;59,3914;3795110,46
63950;59,3914;3798080,03
64000;59,3914;3801049,6
64050;59,3914;3804019,17
64100;59,3914;3806988,74
64150;59,3914;3809958,31
64200;59,3914;3812927,88
64250;59,3914;3815897,45
64300;59,3914;3818867,02
64350;59,3914;3821836,59
64400;59,3914;3824806,16
64450;59,3914;3827775,73
64500;59,3914;3830745,3
64550;59,3914;3833714,87
64600;59,3914;3836684,44
64650;59,3914;3839654,01
64700;59,3914;3842623,58
64750;59,3914;3845593,15
64800;59,3914;3848562,72
64850;59,3914;3851532,29
64900;59,3914;3854501,86
64950;59,3914;3857471,43
65000;59,3914;3860441
65050;59,3914;3863410,57
65100;59,3914;3866380,14
65150;59,3914;3869349,71
65200;59,3914;3872319,28
65250;59,3914;3875288,85
65300;59,3914;3878258,42
65350;59,3914;3881227,99
65400;59,3914;3884197,56
65450;59,3914;3887167,13
65500;59,3914;3890136,7
65550;59,3914;3893106,27
65600;59,3914;3896075,84
65650;59,3914;3899045,41
65700;59,3914;3902014,98
65750;59,3914;3904984,55
65800;59,3914;3907954,12
65850;59,3914;3910923,69
65900;59,3914;3913893,26
65950;59,3914;3916862,83
66000;59,3914;3919832,4
66050;59,3914;3922801,97
66100;59,3914;3925771,54
66150;59,3914;3928741,11
66200;59,3914;3931710,68
66250;59,3914;3934680,25
66300;59,3914;3937649,82
66350;59,3914;3940619,39
66400;59,3914;3943588,96
66450;59,3914;3946558,53
66500;59,3914;3949528,1
66550;59,3914;3952497,67
66600;59,3914;3955467,24
66650;59,3914;3958436,81
66700;59,3914;3961406,38
66750;59,3914;3964375,95
66800;59,3914;3967345,52
66850;59,3914;3970315,09
66900;59,3914;3973284,66
66950;59,3914;3976254,23
67000;59,3914;3979223,8
67050;59,3914;3982193,37
67100;59,3914;3985162,94
67150;59,3914;3988132,51
67200;59,3914;3991102,08
67250;59,3914;3994071,65
67300;59,3914;3997041,22
67350;59,3914;4000010,79
67400;59,3914;4002980,36
67450;59,3914;4005949,93
67500;59,3914;4008919,5
67550;59,3914;4011889,07
67600;59,3914;4014858,64
67650;59,3914;4017828,21
67700;59,3914;4020797,78
67750;59,3914;4023767,35
67800;59,3914;4026736,92
67850;59,3914;4029706,49
67900;59,3914;4032676,06
67950;59,3914;4035645,63
68000;59,3914;4038615,2
68050;59,3914;4041584,77
68100;59,3914;4044554,34
68150;59,3914;4047523,91
68200;59,3914;4050493,48
68250;59,3914;4053463,05
68300;59,3914;4056432,62
68350;59,3914;4059402,19
68400;59,3914;4062371,76
68450;59,3914;4065341,33
68500;59,3914;4068310,9
68550;59,3914;4071280,47
68600;59,3914;4074250,04
68650;59,3914;4077219,61
68700;59,3914;4080189,18
68750;59,3914;4083158,75
68800;59,3914;4086128,32
68850;59,3914;4089097,89
68900;59,3914;4092067,46
68950;59,3914;4095037,03
69000;59,3914;4098006,6
69050;59,3914;4100976,17
69100;59,3914;4103945,74
69150;59,3914;4106915,31
69200;59,3914;4109884,88
69250;59,3914;4112854,45
69300;59,3914;4115824,02
69350;59,3914;4118793,59
69400;59,3914;4121763,16
69450;59,3914;4124732,73
69500;59,3914;4127702,3
69550;59,3914;4130671,87
69600;59,3914;4133641,44
69650;59,3914;4136611,01
69700;59,3914;4139580,58
69750;59,3914;4142550,15
69800;59,3914;4145519,72
69850;59,3914;4148489,29
69900;59,3914;4151458,86
69950;59,3914;4154428,43
70000;59,3914;4157398
70050;59,3914;4160367,57
70100;59,3914;4163337,14
70150;59,3914;4166306,71
70200;59,3914;4169276,28
70250;59,3914;4172245,85
70300;59,3914;4175215,42
70350;59,3914;4178184,99
70400;59,3914;4181154,56
70450;59,3914;4184124,13
70500;59,3914;4187093,7
70550;59,3914;4190063,27
70600;59,3914;4193032,84
70650;59,3914;4196002,41
70700;59,3914;4198971,98
70750;59,3914;4201941,55
70800;59,3914;4204911,12
70850;59,3914;4207880,69
70900;59,3914;4210850,26
70950;59,3914;4213819,83
71000;59,3914;4216789,4
71050;59,3914;4219758,97
71100;59,3914;4222728,54
71150;59,3914;4225698,11
71200;59,3914;4228667,68
71250;59,3914;4231637,25
71300;59,3914;4234606,82
71350;59,3914;4237576,39
71400;59,3914;4240545,96
71450;59,3914;4243515,53
71500;59,3914;4246485,1
71550;59,3914;4249454,67
71600;59,3914;4252424,24
71650;59,3914;4255393,81
71700;59,3914;4258363,38
71750;59,3914;4261332,95
71800;59,3914;4264302,52
71850;59,3914;4267272,09
71900;59,3914;4270241,66
71950;59,3914;4273211,23
72000;59,3914;4276180,8
72050;59,3914;4279150,37
72100;59,3914;4282119,94
72150;59,3914;4285089,51
72200;59,3914;4288059,08
72250;59,3914;4291028,65
72300;59,3914;4293998,22
72350;59,3914;4296967,79
72400;59,3914;4299937,36
72450;59,3914;4302906,93
72500;59,3914;4305876,5
72550;59,3914;4308846,07
72600;59,3914;4311815,64
72650;59,3914;4314785,21
72700;59,3914;4317754,78
72750;59,3914;4320724,35
72800;59,3914;4323693,92
72850;59,3914;4326663,49
72900;59,3914;4329633,06
72950;59,3914;4332602,63
73000;59,3914;4335572,2
73050;59,3914;4338541,77
73100;59,3914;4341511,34
73150;59,3914;4344480,91
73200;59,3914;4347450,48
73250;59,3914;4350420,05
73300;59,3914;4353389,62
73350;59,3914;4356359,19
73400;59,3914;4359328,76
73450;59,3914;4362298,33
73500;59,3914;4365267,9
73550;59,3914;4368237,47
73600;59,3914;4371207,04
73650;59,3914;4374176,61
73700;59,3914;4377146,18
73750;59,3914;4380115,75
73800;59,3914;4383085,32
73850;59,3914;4386054,89
73900;59,3914;4389024,46
73950;59,3914;4391994,03
74000;59,3914;4394963,6
74050;59,3914;4397933,17
74100;59,3914;4400902,74
74150;59,3914;4403872,31
74200;59,3914;4406841,88
74250;59,3914;4409811,45
74300;59,3914;4412781,02
74350;59,3914;4415750,59
74400;59,3914;4418720,16
74450;59,3914;4421689,73
74500;59,3914;4424659,3
74550;59,3914;4427628,87
74600;59,3914;4430598,44
74650;59,3914;4433568,01
74700;59,3914;4436537,58
74750;59,3914;4439507,15
74800;59,3914;4442476,72
74850;59,3914;4445446,29
74900;59,3914;4448415,86
74950;59,3914;4451385,43
75000;59,3914;4454355
75050;59,3914;4457324,57
75100;59,3914;4460294,14
75150;59,3914;4463263,71
75200;59,3914;4466233,28
75250;59,3914;4469202,85
75300;59,4064;4473301,92
75350;59,4216;4477417,56
75400;59,437;4481549,8
75450;59,4526;4485698,67
75500;59,4684;4489864,2
75550;59,4844;4494046,42
75600;59,5006;4498245,36
75650;59,517;4502461,05
75700;59,5336;4506693,52
75750;59,5504;4510942,8
75800;59,5674;4515208,92
75850;59,5846;4519491,91
75900;59,602;4523791,8
75950;59,6196;4528108,62
76000;59,6374;4532442,4
76050;59,6554;4536793,17
76100;59,6736;4541160,96
76150;59,692;4545545,8
76200;59,7106;4549947,72
76250;59,7294;4554366,75
76300;59,7484;4558802,92
76350;59,7676;4563256,26
76400;59,787;4567726,8
76450;59,8066;4572214,57
76500;59,8264;4576719,6
